case,phase,bucket_start,price_close,price_trade_count,tvl_token_close,volume_turnover,net_lp_flow_ratio,withdrawal_ratio,liquidity_removed_token,net_lp_flow_token,future_24h_log_return,gross_lp_activity_ratio,actual_transfer_net_ratio,actual_transfer_net_token
GALA,incident_preceding,2024-05-05 04:00:00+00:00,1.424741099e-05,10,39955273.29,0.005968945227,0,0,0,0,0.03353019285,0,0.005260086556,209068.4776
GALA,incident_preceding,2024-05-05 05:00:00+00:00,1.419503429e-05,6,40222884.14,0.006697760501,0,0,0,0,0.03583225173,0,0.006697760501,267610.8512
GALA,incident_preceding,2024-05-05 06:00:00+00:00,1.425863616e-05,5,40286979.75,0.00303484844,0,0,0,0,0.03268575602,0,0.001593511109,64095.61272
GALA,incident_preceding,2024-05-05 07:00:00+00:00,1.426407775e-05,6,39857907.58,0.01085239453,0,0,0,0,0.05278787414,0,-0.0106503931,-429072.1711
GALA,incident_preceding,2024-05-05 08:00:00+00:00,1.418129117e-05,7,40311251.33,0.01469428211,0,0,0,0,0.06977531822,0,0.01137399783,453343.7542
GALA,incident_preceding,2024-05-05 09:00:00+00:00,1.411551805e-05,6,40582978.71,0.006740732941,0,0,0,0,0.08579556491,0,0.006740732941,271727.3798
GALA,incident_preceding,2024-05-05 10:00:00+00:00,1.417449347e-05,4,40535685.11,0.003190492914,0,0,0,0,0.06868237178,0,-0.001165355674,-47293.60453
GALA,incident_preceding,2024-05-05 11:00:00+00:00,1.425208207e-05,5,40286358.49,0.008711499879,0,0,0,0,0.07187692561,0,-0.00615079319,-249326.6159
GALA,incident_preceding,2024-05-05 12:00:00+00:00,1.424684608e-05,4,40350414.11,0.003891730391,0,0,0,0,0.05227451723,0,0.001590007681,64055.61944
GALA,incident_preceding,2024-05-05 13:00:00+00:00,1.414534411e-05,8,40433657.01,0.01041891882,0,0,0,0,0.07346282897,0,0.002062999746,83242.89406
GALA,incident_preceding,2024-05-05 14:00:00+00:00,1.438289487e-05,15,39414422.17,0.02731455685,0,0,0,0,0.0470523335,0,-0.02520758466,-1019234.832
GALA,incident_preceding,2024-05-05 15:00:00+00:00,1.497761221e-05,35,37494730.37,0.09337883088,0,0,0,0,0.007928102376,0,-0.04870531388,-1919691.804
GALA,incident_preceding,2024-05-05 16:00:00+00:00,1.5006469e-05,7,37648959.84,0.0106480275,-9.725054217e-05,9.725054217e-05,3646.382857,-3646.382857,-0.004309816916,9.725054217e-05,0.004113363837,154229.468
GALA,incident_preceding,2024-05-05 17:00:00+00:00,1.482594029e-05,14,37947872.17,0.0086768979,0,0,0,0,0.007429608077,0,0.007939458006,298912.3356
GALA,incident_preceding,2024-05-05 18:00:00+00:00,1.483082733e-05,14,38185065.63,0.02007578818,0,0,0,0,0.01630928135,0,0.00625050741,237193.4562
GALA,incident_preceding,2024-05-05 19:00:00+00:00,1.475267983e-05,9,38187104.2,0.003535686572,0,0,0,0,0.01319293536,0,5.338644889e-05,2038.565055
GALA,incident_preceding,2024-05-05 20:00:00+00:00,1.470269055e-05,6,38342512.13,0.004275313113,0,0,0,0,0.01508272517,0,0.004069644426,155407.9357
GALA,incident_preceding,2024-05-05 21:00:00+00:00,1.472492658e-05,14,38276182.9,0.01786707241,0,0,0,0,0.01348015715,0,-0.001729913689,-66329.23662
GALA,incident_preceding,2024-05-05 22:00:00+00:00,1.469649119e-05,8,38375444.02,0.002596184057,0,0,0,0,0.01075675799,0,0.002593287019,99261.12823
GALA,incident_preceding,2024-05-05 23:00:00+00:00,1.469053956e-05,6,38383306.21,0.008323555319,0,0,0,0,0.008996089292,0,0.0002048755197,7862.189036
GALA,incident_preceding,2024-05-06 00:00:00+00:00,1.468750405e-05,2,38395774.16,0.0003248273547,0,0,0,0,0.00943624232,0,0.0003248273547,12467.94782
GALA,incident_preceding,2024-05-06 01:00:00+00:00,1.454075543e-05,5,38366452.81,0.002022581134,0,0,0,0,0.02539168205,0,-0.0007636609413,-29321.35304
GALA,incident_preceding,2024-05-06 02:00:00+00:00,1.461154113e-05,18,38569535.55,0.006318724503,0,0,0,0,0.02254125486,0,0.005293237448,203082.7447
GALA,incident_preceding,2024-05-06 03:00:00+00:00,1.464594554e-05,4,38658858.27,0.002713783957,0,0,0,0,0.0209172061,0,0.002315887842,89322.71846
GALA,incident_preceding,2024-05-06 04:00:00+00:00,1.473322869e-05,6,38507201.53,0.004688461465,0,0,0,0,0.009592323205,0,-0.003922949175,-151656.7362
GALA,incident_preceding,2024-05-06 05:00:00+00:00,1.471289702e-05,20,38387320.56,0.01545584442,0,0,0,0,0.004467598585,0,-0.003113209283,-119880.9773
GALA,incident_preceding,2024-05-06 06:00:00+00:00,1.473239079e-05,13,38247625.01,0.01273755381,-0.002489591239,0.002489591239,95568.73696,-95568.73696,-0.00483180487,0.002489591239,-0.003639106575,-139695.5506
GALA,incident_preceding,2024-05-06 07:00:00+00:00,1.503727631e-05,15,37490723.21,0.02033207156,0,0,0,0,-0.01605363248,0,-0.0197895111,-756901.7997
GALA,incident_preceding,2024-05-06 08:00:00+00:00,1.520613388e-05,7,36967972.96,0.01394345605,0,0,0,0,-0.02223401025,0,-0.01394345605,-522750.2513
GALA,incident_preceding,2024-05-06 09:00:00+00:00,1.538003635e-05,15,36472701.97,0.02493060505,0,0,0,0,-0.02279254888,0,-0.01339729883,-495270.9807
GALA,incident_preceding,2024-05-06 10:00:00+00:00,1.518224248e-05,8,36808146.78,0.01504364003,0,0,0,0,-0.009109229531,0,0.009197147036,335444.8028
GALA,incident_preceding,2024-05-06 11:00:00+00:00,1.531419126e-05,10,36641681.68,0.008609451676,0,0,0,0,-0.02750620283,0,-0.004522506773,-166465.0931
GALA,incident_preceding,2024-05-06 12:00:00+00:00,1.501140239e-05,15,37523924.48,0.02643929008,0.002024699075,0,0,74188.37901,-0.002535076251,0.002024699075,0.02407757378,882242.7943
GALA,incident_preceding,2024-05-06 13:00:00+00:00,1.522362292e-05,10,36997143.47,0.01415269322,0,0,0,0,-0.0154825332,0,-0.01403853725,-526781.0115
GALA,incident_preceding,2024-05-06 14:00:00+00:00,1.507581762e-05,15,37710502.05,0.04318945708,0.01171160198,0,0,433295.8187,-0.005790027441,0.01171160198,0.01928145034,713358.5845
GALA,incident_preceding,2024-05-06 15:00:00+00:00,1.50968282e-05,16,37870307.94,0.02103099499,0,0,0,0,-0.01402192814,0,0.004237702619,159805.8933
GALA,incident_preceding,2024-05-06 16:00:00+00:00,1.494193304e-05,13,38127337.57,0.006787101633,0,0,0,0,-0.02420670913,0,0.006787101633,257029.6289
GALA,incident_preceding,2024-05-06 17:00:00+00:00,1.493650142e-05,5,38100949.74,0.004101724588,0,0,0,0,-0.005934272619,0,-0.0006920975783,-26387.838
GALA,incident_preceding,2024-05-06 18:00:00+00:00,1.507469067e-05,12,37666856.03,0.0233858344,0,0,0,0,-0.01944097245,0,-0.01139325153,-434093.7039
GALA,incident_preceding,2024-05-06 19:00:00+00:00,1.494860052e-05,11,38085248.76,0.01166819587,0,0,0,0,-0.01618835457,0,0.01110771582,418392.7326
GALA,incident_preceding,2024-05-06 20:00:00+00:00,1.492612798e-05,4,38335866.09,0.001982547256,0.004597883095,0,0,175111.5214,-0.01748063055,0.004597883095,0.00658043035,250617.3269
GALA,incident_preceding,2024-05-06 21:00:00+00:00,1.49247648e-05,3,38344835.31,0.0004639345431,0,0,0,0,-0.02258127955,0,0.0002339642302,8969.221399
GALA,incident_preceding,2024-05-06 22:00:00+00:00,1.485543109e-05,13,38566987.48,0.0089510364,0,0,0,0,-0.01817301736,0,0.005793535619,222152.1692
GALA,incident_preceding,2024-05-06 23:00:00+00:00,1.482329321e-05,13,38746780.44,0.01011515253,0,0,0,0,-0.01407333917,0,0.004661835661,179792.9576
GALA,incident_preceding,2024-05-07 00:00:00+00:00,1.482675486e-05,6,38697125.07,0.006189225167,0,0,0,0,-0.02340067982,0,-0.001281535431,-49655.37196
GALA,incident_preceding,2024-05-07 01:00:00+00:00,1.491469708e-05,2,38695202.26,6.795275312e-05,0,0,0,0,-0.03298335395,0,-4.968875464e-05,-1922.811953
GALA,incident_preceding,2024-05-07 02:00:00+00:00,1.494464377e-05,5,38530602.71,0.004801788725,0,0,0,0,-0.02939205625,0,-0.004253745457,-164599.5408
GALA,incident_preceding,2024-05-07 03:00:00+00:00,1.495552427e-05,11,38918189.49,0.01595794476,-0.005786704088,0.0981142879,3780402.648,-222965.1962,-0.03500846599,0.1904418717,0.01005919304,387586.7706
GALA,incident_preceding,2024-05-07 04:00:00+00:00,1.487523458e-05,7,38826383.99,0.004131320343,0,0,0,0,-0.03010060005,0,-0.002358935438,-91805.49635
GALA,incident_preceding,2024-05-07 05:00:00+00:00,1.477877538e-05,6,39161147.23,0.01023731347,0,0,0,0,-0.01796206511,0,0.008622055464,334763.2362
GALA,incident_preceding,2024-05-07 06:00:00+00:00,1.466137845e-05,2,39276438.81,0.002944029889,0,0,0,0,-0.0199528389,0,0.002944029889,115291.5879
GALA,incident_preceding,2024-05-07 07:00:00+00:00,1.479780077e-05,4,39061631.31,0.005469118564,0,0,0,0,-0.02343320161,0,-0.005469118564,-214807.5006
GALA,incident_preceding,2024-05-07 08:00:00+00:00,1.487177143e-05,6,38729105.8,0.008512842438,0,0,0,0,-0.03306606834,0,-0.008512842438,-332525.5127
GALA,incident_preceding,2024-05-07 09:00:00+00:00,1.503345091e-05,12,38004605.74,0.03764016371,0,0,0,0,-0.04235948749,0,-0.01870686258,-724500.0599
GALA,incident_preceding,2024-05-07 10:00:00+00:00,1.504457193e-05,8,38237260.94,0.007057588666,0,0,0,0,-0.03552660824,0,0.006121763313,232655.2011
GALA,incident_preceding,2024-05-07 11:00:00+00:00,1.489869655e-05,4,38439974.82,0.00530147495,0,0,0,0,-0.03505802608,0,0.00530147495,202713.881
GALA,incident_preceding,2024-05-07 12:00:00+00:00,1.497339554e-05,8,38480128.61,0.009370139234,0,0,0,0,-0.04775962225,0,0.001044584065,40153.78515
GALA,incident_preceding,2024-05-07 13:00:00+00:00,1.498973791e-05,6,38565191.65,0.002392815212,0,0,0,0,-0.0406840011,0,0.002210570686,85063.04429
GALA,incident_preceding,2024-05-07 14:00:00+00:00,1.498878044e-05,9,38381656.08,0.01143805663,0,0,0,0,-0.02791093514,0,-0.004759099288,-183535.5761
GALA,incident_preceding,2024-05-07 15:00:00+00:00,1.488661878e-05,2,38404880.28,0.0006050860286,0,0,0,0,-0.01845466477,0,0.0006050860286,23224.20385
GALA,incident_preceding,2024-05-07 16:00:00+00:00,1.458458062e-05,11,38598219.83,0.005107351788,0,0,0,0,0.0005261008493,0,0.005034244363,193339.5521
GALA,incident_preceding,2024-05-07 17:00:00+00:00,1.484812663e-05,3,38645680.56,0.001361183781,0,0,0,0,-0.02513173194,0,0.001229609278,47460.72921
GALA,incident_preceding,2024-05-07 18:00:00+00:00,1.478445441e-05,7,38847062.5,0.005311641437,0,0,0,0,-0.007458552351,0,0.005210981766,201381.9367
GALA,incident_preceding,2024-05-07 19:00:00+00:00,1.470855548e-05,11,39116263.59,0.00821635182,0,0,0,0,-0.01424714806,0,0.006929767143,269201.0973
GALA,incident_preceding,2024-05-07 20:00:00+00:00,1.466747713e-05,7,39270490.64,0.004539987715,0,0,0,0,-0.0203017939,0,0.003942785705,154227.0449
GALA,incident_preceding,2024-05-07 21:00:00+00:00,1.459152121e-05,11,39536928.87,0.01418356672,0,0,0,0,-0.01196834737,0,0.006784693199,266438.2307
GALA,incident_preceding,2024-05-07 22:00:00+00:00,1.458790136e-05,4,39554243.86,0.0005829460382,0,0,0,0,-0.01315398931,0,0.000437944616,17314.98513
GALA,incident_preceding,2024-05-07 23:00:00+00:00,1.461614105e-05,11,39707201.22,0.01373253305,0,0,0,0,-0.009627996265,0,0.003867027879,152957.3637
GALA,incident_preceding,2024-05-08 00:00:00+00:00,1.448382674e-05,8,39935866.66,0.006286221502,0,0,0,0,-0.006585919059,0,0.005758790215,228665.4418
GALA,incident_preceding,2024-05-08 01:00:00+00:00,1.443078475e-05,8,40137094.82,0.005050015326,0,0,0,0,-0.005197069674,0,0.005038782707,201228.1543
GALA,incident_preceding,2024-05-08 02:00:00+00:00,1.451178247e-05,5,40110797.05,0.002840458739,0,0,0,0,-0.01011218775,0,-0.0006551984354,-26297.76172
GALA,incident_preceding,2024-05-08 03:00:00+00:00,1.444101298e-05,6,40085733.21,0.0009082806912,0,0,0,0,-0.0004778666629,0,-0.0006248653808,-25063.84847
GALA,incident_preceding,2024-05-08 04:00:00+00:00,1.443415281e-05,4,40132923.1,0.001180617221,2.764617087e-05,0,0,1108.21703,-0.005703833385,2.764617087e-05,0.001177224245,47189.897
GALA,incident_preceding,2024-05-08 05:00:00+00:00,1.451568793e-05,2,40128708.1,0.000152459393,0,0,0,0,-0.009440812399,0,-0.0001050261461,-4215.006247
GALA,incident_preceding,2024-05-08 06:00:00+00:00,1.437174148e-05,7,40350208.58,0.005750338134,0,0,0,0,0.004837499037,0,0.005519751092,221500.4804
GALA,incident_preceding,2024-05-08 07:00:00+00:00,1.445507222e-05,3,40350602.96,0.000123208151,0,0,0,0,-0.0003911488136,0,9.773912557e-06,394.3794103
GALA,incident_preceding,2024-05-08 08:00:00+00:00,1.438806168e-05,3,40285968.35,0.00227740349,0,0,0,0,0.003311315802,0,-0.001601824985,-64634.60398
GALA,incident_preceding,2024-05-08 09:00:00+00:00,1.440994065e-05,4,40200831.08,0.00226413353,0,0,0,0,0.002007811748,0,-0.002113323149,-85137.26949
GALA,incident_preceding,2024-05-08 10:00:00+00:00,1.451947206e-05,13,40115924.64,0.002879410833,0,0,0,0,-0.01624622077,0,-0.002112056892,-84906.44237
GALA,incident_preceding,2024-05-08 11:00:00+00:00,1.438542733e-05,7,40303270.29,0.004791439134,0,0,0,0,-0.002390699448,0,0.004670106622,187345.6453
GALA,incident_preceding,2024-05-08 12:00:00+00:00,1.427508019e-05,6,40882007.5,0.01435955969,0,0,0,0,0.005719716822,0,0.01435955969,578737.2153
GALA,incident_preceding,2024-05-08 13:00:00+00:00,1.439213428e-05,10,40273164.19,0.0151959853,0,0,0,0,-0.00797790571,0,-0.01489269599,-608843.3091
GALA,incident_preceding,2024-05-08 14:00:00+00:00,1.45762139e-05,7,39847966.18,0.01104472145,0,0,0,0,-0.01434185205,0,-0.01055784955,-425198.0084
GALA,incident_preceding,2024-05-08 15:00:00+00:00,1.46144107e-05,9,39740204.05,0.007564216605,0,0,0,0,-0.0101077094,0,-0.002704332039,-107762.1316
GALA,incident_preceding,2024-05-08 16:00:00+00:00,1.45922556e-05,6,39608788.43,0.004579013553,0,0,0,0,-0.00791348895,0,-0.003306868256,-131415.6193
GALA,incident_preceding,2024-05-08 17:00:00+00:00,1.447961752e-05,8,39511623.79,0.004787283602,0,0,0,0,0.003649761141,0,-0.002453108108,-97164.64005
GALA,incident_preceding,2024-05-08 18:00:00+00:00,1.467459399e-05,3,39462164.43,0.001251767264,0,0,0,0,-0.01162349232,0,-0.001251767264,-49459.35721
GALA,incident_preceding,2024-05-08 19:00:00+00:00,1.450048623e-05,16,39874606.03,0.01920387678,0,0,0,0,-0.005953114587,0,0.0104515706,412441.5974
GALA,incident_preceding,2024-05-08 20:00:00+00:00,1.437270337e-05,7,40100303.7,0.005912523396,0,0,0,0,0.005738440407,0,0.00566018541,225697.6633
GALA,incident_preceding,2024-05-08 21:00:00+00:00,1.441792571e-05,6,40175890.69,0.002002331464,0,0,0,0,0.01263521684,0,0.001884948261,75586.9977
GALA,incident_preceding,2024-05-08 22:00:00+00:00,1.43972688e-05,11,40253143.16,0.005671903016,0,0,0,0,0.01993522595,0,0.001922856479,77252.47171
GALA,incident_preceding,2024-05-08 23:00:00+00:00,1.447609218e-05,9,40279335.56,0.003315807744,0,0,0,0,0.01099708246,0,0.0006506919782,26192.39735
GALA,incident_preceding,2024-05-09 00:00:00+00:00,1.438875086e-05,1,40284944.56,0.0001392525453,0,0,0,0,0.01767182541,0,0.0001392525453,5609
GALA,incident_preceding,2024-05-09 01:00:00+00:00,1.43559815e-05,6,40429405.08,0.004230512412,0,0,0,0,0.0249311667,0,0.003585967935,144460.5194
GALA,incident_preceding,2024-05-09 02:00:00+00:00,1.436577606e-05,5,40430328.4,0.0004386392707,0,0,0,0,0.02490629153,0,2.283770512e-05,923.3148314
GALA,incident_preceding,2024-05-09 03:00:00+00:00,1.443411375e-05,5,40425082.47,0.007188519416,0,0,0,0,0.01364361867,0,-0.0001297522033,-5245.92419
GALA,incident_preceding,2024-05-09 04:00:00+00:00,1.435205716e-05,7,40298458.82,0.005365244118,0,0,0,0,0.02850095084,0,-0.003132304137,-126623.6531
GALA,incident_preceding,2024-05-09 05:00:00+00:00,1.437929289e-05,4,40327147.16,0.0007731028048,0,0,0,0,0.02481084513,0,0.0007118968176,28688.34459
GALA,incident_preceding,2024-05-09 06:00:00+00:00,1.44414332e-05,5,39941921.4,0.009552517072,0,0,0,0,0.01984009769,0,-0.009552517072,-385225.7617
GALA,incident_preceding,2024-05-09 07:00:00+00:00,1.444941924e-05,4,40103766.04,0.004051999291,0,0,0,0,0.02277738211,0,0.004051999291,161844.6372
GALA,incident_preceding,2024-05-09 08:00:00+00:00,1.443578406e-05,6,40111932.35,0.000471402674,0,0,0,0,0.01813644962,0,0.0002036295841,8166.3132
GALA,incident_preceding,2024-05-09 09:00:00+00:00,1.443890216e-05,4,40409850.37,0.008145054484,0,0,0,0,0.01694608101,0,0.007427166832,297918.0135
GALA,incident_preceding,2024-05-09 10:00:00+00:00,1.42854913e-05,8,40778324.15,0.009120009004,0,0,0,0,0.02915907322,0,0.009118414913,368473.7822
GALA,incident_preceding,2024-05-09 11:00:00+00:00,1.435107717e-05,5,40711586.6,0.005608616058,0,0,0,0,0.0265800052,0,-0.001636593753,-66737.55057
GALA,incident_preceding,2024-05-09 12:00:00+00:00,1.435696356e-05,13,40408790.01,0.0152973355,0,0,0,0,0.02540685034,0,-0.007437602227,-302796.5871
GALA,incident_preceding,2024-05-09 13:00:00+00:00,1.427777198e-05,9,40381272.03,0.005075187304,-0.003363101429,0.09909459031,4004292.491,-135898.8594,0.03225577636,0.1948260792,-0.0006809900054,-27517.98213
GALA,incident_preceding,2024-05-09 14:00:00+00:00,1.436865594e-05,4,40363873.21,0.001992942578,0,0,0,0,0.007099198931,0,-0.0004308635611,-17398.81867
GALA,incident_preceding,2024-05-09 15:00:00+00:00,1.446743652e-05,9,40001046.66,0.01043570073,0,0,0,0,0.006583982922,0,-0.008988893201,-362826.5455
GALA,incident_preceding,2024-05-09 16:00:00+00:00,1.447723565e-05,10,40003925.91,0.01547483604,0,0,0,0,0.01090915298,0,7.197919809e-05,2879.243262
GALA,incident_preceding,2024-05-09 17:00:00+00:00,1.453256123e-05,6,40110889.39,0.002843872015,0,0,0,0,-0.001332004251,0,0.002673824509,106963.4775
GALA,incident_preceding,2024-05-09 18:00:00+00:00,1.450501144e-05,3,40178717.22,0.001792715781,0,0,0,0,0.006618597999,0,0.001691007911,67827.83127
GALA,incident_preceding,2024-05-09 19:00:00+00:00,1.441441961e-05,8,40201081.31,0.0006018163807,0,0,0,0,0.0001581856123,0,0.0005566153309,22364.08998
GALA,incident_preceding,2024-05-09 20:00:00+00:00,1.445541737e-05,5,40051903.08,0.005000567711,0,0,0,0,5.138347401e-05,0,-0.003710801408,-149178.2291
GALA,incident_preceding,2024-05-09 21:00:00+00:00,1.46012551e-05,9,39907707.1,0.005682135284,0,0,0,0,-0.01277883216,0,-0.00360022776,-144195.9733
GALA,incident_preceding,2024-05-09 22:00:00+00:00,1.468716154e-05,13,39210725.34,0.01815451669,0,0,0,0,-0.02312806852,0,-0.01746484115,-696981.7653
GALA,incident_preceding,2024-05-09 23:00:00+00:00,1.463616551e-05,11,39413262,0.009104268276,0.002950846627,0.1211905549,4751969.561,115704.8366,-0.01035330723,0.2453319564,0.005165338409,202536.6656
GALA,incident_preceding,2024-05-10 00:00:00+00:00,1.46452864e-05,9,39359273.67,0.00163846594,0,0,0,0,-0.01030549923,0,-0.001369801281,-53988.33678
GALA,incident_preceding,2024-05-10 01:00:00+00:00,1.471839175e-05,6,39107140.31,0.007539096264,0,0,0,0,-0.001442745106,0,-0.006405945272,-252133.3531
GALA,incident_preceding,2024-05-10 02:00:00+00:00,1.472806721e-05,8,38950546.26,0.004569771226,0,0,0,0,0.002270908083,0,-0.004004231832,-156594.0561
GALA,incident_preceding,2024-05-10 03:00:00+00:00,1.463239687e-05,9,38994343.16,0.001379505381,0,0,0,0,0.002676292023,0,0.0011244232,43796.89787
GALA,incident_preceding,2024-05-10 04:00:00+00:00,1.476698933e-05,7,38927559.59,0.003928667977,0,0,0,0,-0.0001284788396,0,-0.001712647519,-66783.56508
GALA,incident_preceding,2024-05-10 05:00:00+00:00,1.474051792e-05,7,39024635.1,0.003174624386,0,0,0,0,0.003774224319,0,0.002493747624,97075.50922
GALA,incident_preceding,2024-05-10 06:00:00+00:00,1.473081382e-05,10,39058025.48,0.001402020087,0,0,0,0,-0.01088234595,0,0.0008556230118,33390.37582
GALA,incident_preceding,2024-05-10 07:00:00+00:00,1.478231605e-05,4,39057210,0.0003224399326,0,0,0,0,,0,-2.087846522e-05,-815.4716266
GALA,incident_preceding,2024-05-10 08:00:00+00:00,1.469998654e-05,8,39171599.51,0.003791441423,0,0,0,0,-0.007188320979,0,0.002928767992,114389.5065
GALA,incident_preceding,2024-05-10 09:00:00+00:00,1.468566994e-05,3,39216813.62,0.001154257422,0,0,0,0,0.0003128223446,0,0.001154257422,45214.10946
GALA,incident_preceding,2024-05-10 10:00:00+00:00,1.470817558e-05,2,39246872.16,0.0007778017273,0,0,0,0,-0.00697295349,0,0.000766470599,30058.53463
GALA,incident_preceding,2024-05-10 11:00:00+00:00,1.473764359e-05,10,39063328.39,0.00927486346,0,0,0,0,-0.0009226627775,0,-0.004676646977,-183543.766
GALA,incident_preceding,2024-05-10 12:00:00+00:00,1.472640205e-05,6,39156472.47,0.009966662156,0.01158098326,0.2269329528,8864756.456,452391.7521,-0.001061897216,0.4654468888,0.002384437965,93144.08326
GALA,incident_preceding,2024-05-10 13:00:00+00:00,1.474582065e-05,12,39211401.59,0.001747141571,0,0,0,0,0.0003402895143,0,0.001402810733,54929.11987
GALA,incident_preceding,2024-05-10 14:00:00+00:00,1.447102483e-05,19,40430822.71,0.03654276981,0,0,0,0,0.01261007827,0,0.03109863632,1219421.118
GALA,incident_preceding,2024-05-10 15:00:00+00:00,1.456300414e-05,21,39955689.93,0.02740204785,0,0,0,0,0.01245118479,0,-0.01175174645,-475132.7772
GALA,incident_preceding,2024-05-10 16:00:00+00:00,1.463603464e-05,17,40524012.38,0.04137506651,0,0,0,0,0.002313205186,0,0.01422381768,568322.449
GALA,incident_preceding,2024-05-10 17:00:00+00:00,1.451321668e-05,2,40513014.38,0.0003067050471,0,0,0,0,0.0108154282,0,-0.0002713947253,-10998.00321
GALA,incident_preceding,2024-05-10 18:00:00+00:00,1.460133268e-05,6,40397052.71,0.002625359546,0,0,0,0,-0.001847601615,0,-0.002862331349,-115961.6711
GALA,incident_preceding,2024-05-10 19:00:00+00:00,1.441669995e-05,10,40542959.75,0.005140221921,0,0,0,0,0.01413241779,0,0.00361182385,145907.0384
GALA,incident_preceding,2024-05-10 20:00:00+00:00,1.445616016e-05,11,40687984.31,0.00881130659,0,0,0,0,0.009080769918,0,0.003577059084,145024.5624
GALA,incident_preceding,2024-05-10 21:00:00+00:00,1.441585523e-05,7,40543099.46,0.005863491656,0,0,0,0,0.01219100883,0,-0.003560875602,-144884.8506
GALA,incident_preceding,2024-05-10 22:00:00+00:00,1.435137389e-05,10,40815495.83,0.006785719389,0,0,0,0,0.009982216626,0,0.006718686466,272396.3736
GALA,incident_preceding,2024-05-10 23:00:00+00:00,1.448541453e-05,10,40557931.94,0.007412092235,0,0,0,0,-0.0007183781864,0,-0.006310443669,-257563.8873
GALA,incident_preceding,2024-05-11 00:00:00+00:00,1.449513444e-05,13,40235705.69,0.01411117825,0,0,0,0,-0.007887857989,0,-0.007944839479,-322226.2589
GALA,incident_preceding,2024-05-11 01:00:00+00:00,1.469717218e-05,16,39449221.54,0.03245305558,0,0,0,0,-0.01430033118,0,-0.01954692057,-786484.143
GALA,incident_preceding,2024-05-11 02:00:00+00:00,1.47615513e-05,10,39422495.33,0.004868101659,0,0,0,0,-0.01410012445,0,-0.0006774838655,-26726.2111
GALA,incident_preceding,2024-05-11 03:00:00+00:00,1.467160989e-05,5,39479773.7,0.00495663162,0,0,0,0,-0.0160889266,0,0.001452936203,57278.37069
GALA,incident_preceding,2024-05-11 04:00:00+00:00,1.47650922e-05,4,39551605.01,0.002041447358,0,0,0,0,-0.0231070799,0,0.001819445859,71831.31077
GALA,incident_preceding,2024-05-11 05:00:00+00:00,1.479625706e-05,6,39637856.79,0.008286734107,-0.006070336459,0.1080365877,4273020.444,-240091.5499,-0.02655966976,0.210002839,0.002180740241,86251.77664
GALA,incident_preceding,2024-05-11 06:00:00+00:00,1.45713771e-05,5,39647731.47,0.0002996462702,0,0,0,0,-0.01180130437,0,0.0002491225964,9874.685797
GALA,incident_preceding,2024-05-11 07:00:00+00:00,1.45713771e-05,0,39647731.47,0,0,0,0,0,,0,0,0
GALA,incident_preceding,2024-05-11 08:00:00+00:00,1.45946972e-05,4,39829903.04,0.004594753778,0,0,0,0,-0.007549568216,0,0.004594753778,182171.564
GALA,incident_preceding,2024-05-11 09:00:00+00:00,1.469026466e-05,6,39674417.29,0.005964005189,0,0,0,0,-0.02182244755,0,-0.003903744085,-155485.7484
GALA,incident_preceding,2024-05-11 10:00:00+00:00,1.46059729e-05,2,39783591.44,0.002751751818,0,0,0,0,-0.004104126309,0,0.002751751818,109174.1499
GALA,incident_preceding,2024-05-11 11:00:00+00:00,1.472405198e-05,9,39564798.08,0.00857856047,0,0,0,0,-0.01424759996,0,-0.00549958792,-218793.3589
GALA,incident_preceding,2024-05-11 12:00:00+00:00,1.471077242e-05,7,39359190.65,0.009755812995,0,0,0,0,-0.01783217394,0,-0.005196726532,-205607.4359
GALA,incident_preceding,2024-05-11 13:00:00+00:00,1.475083936e-05,6,39295485.68,0.002424472996,0,0,0,0,-0.01590064266,0,-0.001618553709,-63704.96399
GALA,incident_preceding,2024-05-11 14:00:00+00:00,1.465466098e-05,12,39558017.52,0.111091499,-0.002482180195,0.1170759933,4600558.019,-97538.4763,-0.01250961893,0.2316698064,0.006680966775,262531.8343
GALA,incident_preceding,2024-05-11 15:00:00+00:00,1.474546436e-05,13,39512416.51,0.01605184824,0,0,0,0,-0.01854239668,0,-0.001152762613,-45601.00363
GALA,incident_preceding,2024-05-11 16:00:00+00:00,1.466992998e-05,14,39536500.07,0.006589103984,0,0,0,0,-0.01213536244,0,0.0006095187934,24083.56044
GALA,incident_preceding,2024-05-11 17:00:00+00:00,1.467103523e-05,7,39533081.99,0.0004885015005,0,0,0,0,-0.03177349062,0,-8.645389455e-05,-3418.084408
GALA,incident_preceding,2024-05-11 18:00:00+00:00,1.457438014e-05,7,39632945.31,0.005504818842,0.002544811497,0.1110544554,4390324.891,100604.2416,-0.02320470675,0.2246537223,0.002526069809,99863.32485
GALA,incident_preceding,2024-05-11 19:00:00+00:00,1.462188927e-05,15,39692276.6,0.002636046475,0,0,0,0,-0.02396713556,0,0.001497019435,59331.28939
GALA,incident_preceding,2024-05-11 20:00:00+00:00,1.458803106e-05,7,39826647.11,0.003799563368,0,0,0,0,-0.02176001668,0,0.003385306033,134370.5035
GALA,incident_preceding,2024-05-11 21:00:00+00:00,1.459267466e-05,8,39892503.07,0.001764959263,0,0,0,0,-0.03352245006,0,0.001653565282,65855.96095
